ID_SONDE;ID_DOSSIER;ALTITUDE_MIN;ALTITUDE_MAX;DIMENSION;FLUIDE;ETAT;DETERMINATION_PLANIMETRIQUE;REMARQUES;E;N
;APA 30371;252.1;402.22;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499264.68;1119148.70
;APA 30371;252.1;402.23;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499249.15;1119169.62
;DD 32241;0.0;289.0;Profondeur 80m;Glycol / Alcoll 30 %;En service;Imprécis;;2504470.98;1123419.97
;APA 30421;0.0;424.0;Diamètre 4x32mm Profondeur 170m;Inconnu;En service;Imprécis;Pas de plan d'execution;2504117.56;1117964.36
;APA 30421;0.0;427.0;Diamètre 4x32mm Profondeur 170m;Inconnu;En service;Imprécis;Pas de plan d'execution;2504123.27;1117966.39
;APA 32481;0.0;420.0;Profondeur 200m;Inconnu;En service;Imprécis;;2497797.96;1116805.99
;APA 32481;0.0;420.0;Profondeur 200m;Inconnu;En service;Imprécis;;2497789.57;1116803.02
;APA 32481;0.0;420.0;Profondeur 200m;Inconnu;En service;Imprécis;;2497764.29;1116793.80
;APA 32481;0.0;420.0;Profondeur 200m;Inconnu;En service;Imprécis;;2497796.54;1116784.38
;DD 102157;0.0;423.40000000000003;Diamètre 4x32mm Profondeur 110m;Inconnu;En service;Imprécis;Pas de plan d'execution;2504437.82;1117913.93
;DD 102411;0.0;0.0;Diamètre 4x32mm Profondeur 160m;Inconnu;En service;Imprécis;Pas de plan d'execution;2504809.03;1121938.28
;DD 101973;0.0;426.8;Profondeur 140m;Inconnu;En service;Imprécis;Pas de plan d'execution;2504699.97;1121779.35
;DD 101973;0.0;427.3;Profondeur 140m;Inconnu;En service;Imprécis;Pas de plan d'execution;2504715.49;1121770.08
;APA 31676;0.0;427.2;Profondeur 190m;Inconnu;En service;Imprécis;Pas de plan d'execution;2504575.80;1121645.13
;APA 31461;0.0;436.0;Diamètre 40mm Profondeur 200m;Inconnu;En service;Imprécis;Selon plan d'implantation;2505195.18;1121788.24
;DD 100094;318.0;432.0;diamètre 32mm;Autre;En service;Précis;;2495589.56;1114923.19
;DD 100371;0.0;407.1;Diamètre 4x32mm Profondeur 120m;Inconnu;En service;Imprécis;Selon plan d'implantation scanné;2494976.86;1113625.46
;16706;0.0;0.0;;Inconnu;Inconnu;Précis;;2495083.37;1113784.01
;16706;0.0;0.0;;Inconnu;Inconnu;Précis;;2495079.93;1113788.64
;APA 32669;0.0;429.0;Diamètre 32mm Profondeur 150m;Inconnu;En service;Imprécis;Selon plan d'implantation;2495539.31;1114515.13
;DD 103403;;433.90000000000003;Profondeur 130m;Glycol / Alcoll 30 %;En service;Précis;;2505862.10;1123322.67
;APA 32783;0.0;460.7;Diamètre 32 Profondeur 150m;Inconnu;En service;Précis;;2503393.46;1119801.76
;APA 32783;0.0;460.7;Diamètre 32 Profondeur 150m;Inconnu;En service;Précis;;2503395.56;1119796.56
;DD 102926;;421.6;Diamètre 32mm Profondeur 80m;Inconnu;En service;Imprécis;Pas de plan d'execution;2498067.26;1116062.80
;APA 28697;0.0;0.0;Diamètre 4x40cm Profondeur 220m;Inconnu;En service;Précis;;2497509.77;1115631.13
;APA 28697;0.0;0.0;Diamètre 4x40cm Profondeur 220m;Inconnu;En service;Précis;;2497515.59;1115625.65
;APA 33386;0.0;;Diamètre 4x32mm Profondeur 160m;Glycol / Alcoll 30 %;En service;Imprécis;;2498554.25;1116157.45
;APA 33386;0.0;;Diamètre 4x32mm Profondeur 160m;Glycol / Alcoll 30 %;En service;Imprécis;;2498567.08;1116155.87
;APA 33386;0.0;;Diamètre 4x32mm Profondeur 160m;Glycol / Alcoll 30 %;En service;Imprécis;;2498564.64;1116191.77
;DD 100145;250.0;423.0;Profondeur 173m;Inconnu;En service;Imprécis;Report selon plan scanné;2503057.98;1117170.39
;DD 100145;250.0;423.0;Profondeur 173m;Inconnu;En service;Imprécis;Report selon plan scanné;2503063.87;1117169.41
;DD 100145;250.0;423.0;Profondeur 173m;Inconnu;En service;Imprécis;Report selon plan scanné;2503069.84;1117168.43
;DD 100145;250.0;423.0;Profondeur 173m;Inconnu;En service;Imprécis;Report selon plan scanné;2503066.19;1117163.66
;DD 100145;250.0;423.0;Profondeur 173m;Inconnu;En service;Imprécis;Report selon plan scanné;2503065.21;1117157.70
;DD 100145;250.0;423.0;Profondeur 173m;Inconnu;En service;Imprécis;Report selon plan scanné;2503063.52;1117151.88
;DD 100145;250.0;423.0;Profondeur 173m;Inconnu;En service;Imprécis;Report selon plan scanné;2503062.40;1117146.06
;DD 100145;250.0;423.0;Profondeur 173m;Inconnu;En service;Imprécis;Report selon plan scanné;2503061.42;1117140.24
;DD 100145;250.0;423.0;Profondeur 173m;Inconnu;En service;Imprécis;Report selon plan scanné;2503055.53;1117141.15
;APA 31024;207.0;421.0;Diamètre 4x40mm Profondeur 214m;Inconnu;En service;Précis;;2500127.23;1123949.98
;;108.0;426.0;;Inconnu;En service;Imprécis;;2502986.44;1118096.62
;;121.0;427.0;;Inconnu;En service;Imprécis;;2502979.14;1118101.55
;;129.0;427.0;;Inconnu;En service;Imprécis;Forage abandonné;2502985.57;1118108.73
JU 26/01;2242;345.0;470.0; 4 tubes diamètre 32mm,long. 125ml chacun;Inconnu;En service;Précis;;2509598.61;1121221.47
JU 26/01;2242;345.0;470.0; 4 tubes diamètre 32mm,long. 125ml chacun;Inconnu;En service;Précis;;2509601.36;1121226.54
;APA 32108;0.0;0.0;Profondeur 170m;Inconnu;En service;Précis;;2509695.00;1121190.00
;APA 32108;0.0;0.0;Profondeur 170m;Inconnu;En service;Précis;;2509701.00;1121195.00
;APA 31024;207.0;421.0;Diamètre 4x40mm Profondeur 214m;Inconnu;En service;Précis;;2500127.60;1123958.44
;APA 31024;207.0;421.0;Diamètre 4x40mm Profondeur 214m;Inconnu;En service;Précis;;2500123.16;1123954.42
;APA 31024;207.0;421.0;Diamètre 4x40mm Profondeur 214m;Inconnu;En service;Précis;;2500123.53;1123962.82
;APA 31024;207.0;421.0;Diamètre 4x40mm Profondeur 214m;Inconnu;En service;Précis;;2500115.02;1123963.19
;APA 31024;207.0;421.0;Diamètre 4x40mm Profondeur 214m;Inconnu;En service;Précis;;2500115.39;1123971.60
;DD 102109;316.0;432.0;;Inconnu;En service;Imprécis;;2504870.00;1121895.24
;;0.0;0.0;;Inconnu;;;;2504874.38;1121891.13
;APA 30852;;450.0;Profondeur 150m;Inconnu;En service;Imprécis;;2498049.96;1120087.98
;APA 30634;242.0;430.0;Diamètre 32;Inconnu;En service;Imprécis;;2496757.23;1115328.32
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502201.51;1113796.83
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502214.54;1113793.10
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502221.45;1113791.78
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502228.28;1113790.31
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502225.41;1113786.58
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502221.73;1113779.84
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502213.85;1113779.44
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502209.50;1113773.00
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502202.44;1113771.37
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502205.62;1113779.83
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502209.97;1113786.27
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502190.87;1113783.24
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502195.30;1113795.12
;DD 99788;237.0;437.0;Diamètre 40mm;Autre;En service;Précis;;2495812.27;1119458.76
;DD 99788;237.0;437.0;Diamètre 40mm;Autre;En service;Précis;;2495840.07;1119487.52
;DD 99788;237.0;437.0;Diamètre 40mm;Autre;En service;Précis;;2495842.15;1119503.59
;DD 99788;237.0;437.0;Diamètre 40mm;Autre;En service;Précis;;2495841.91;1119517.73
;DD 99788;237.0;437.0;Diamètre 40mm;Autre;En service;Précis;;2495813.65;1119528.54
;DD 99788;237.0;437.0;Diamètre 40mm;Autre;En service;Précis;;2495813.52;1119516.85
MN 34/01;22178;0.0;0.0;5 et 6 sondes long.150ml , diam 35mm;Glycol / Alcoll 30 %;En service;Précis;;2495200.45;1120050.67
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502184.20;1113773.00
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502191.96;1113770.67
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502204.84;1113765.32
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502208.02;1113759.03
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502204.69;1113753.36
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502200.26;1113746.69
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502192.42;1113749.72
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502184.82;1113752.59
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502190.72;1113757.32
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502196.77;1113764.15
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502218.35;1113786.27
;DD 101719;408.0;428.0;Diamètre 32mm;Inconnu;En service;Précis;;2502197.31;1113756.31
S4;DD 101926;375.0;470.0;Diamètre 32mm;Glycol / Alcoll 30 %;En service;Imprécis;;2508948.93;1120567.19
S2;DD 101926;375.0;470.0;Diamètre 32mm;Glycol / Alcoll 30 %;En service;Imprécis;;2508957.35;1120563.99
S3;DD 101926;375.0;470.0;Diamètre 32mm;Glycol / Alcoll 30 %;En service;Imprécis;;2508945.07;1120553.23
S1;DD 101926;375.0;470.0;Diamètre 32mm;Glycol / Alcoll 30 %;En service;Imprécis;;2508953.90;1120549.44
;101238;0.0;0.0;Diamètre 32mm Profondeur 54m;Inconnu;En service;Précis;;2489119.32;1111376.84
;101238;0.0;0.0;Diamètre 32mm Profondeur 54m;Inconnu;En service;Précis;;2489121.33;1111367.49
;101238;0.0;0.0;Diamètre 32mm Profondeur 54m;Inconnu;En service;Précis;;2489128.93;1111368.21
;DD 101816;270.0;420.0;;Inconnu;En service;Imprécis;;2503681.57;1120498.13
;DD 101155;237.0;374.0;Profondeur 137m Diamètre 32;Autre;En service;Précis;Selon plan scanné;2505450.79;1134023.89
;DD 101155;237.0;374.0;Profondeur 137m Diamètre 32;Autre;En service;Précis;Selon plan scanné;2505449.20;1134033.92
;APA 30423;0.0;418.0;Diamètre 32 Profondeur 112m;Inconnu;En service;Imprécis;;2489970.45;1115695.00
;APA 28715;0.0;380.0;Profondeur 160m;Inconnu;En service;Précis;;2505743.65;1124984.44
;APA 28715;0.0;380.0;Profondeur 160m;Inconnu;En service;Précis;;2505747.26;1124982.65
;APA 28715;0.0;380.0;Profondeur 160m;Inconnu;En service;Précis;;2505754.73;1124978.92
;APA 28715;0.0;380.0;Profondeur 160m;Inconnu;En service;Précis;;2505760.55;1124976.02
;APA 28715;0.0;380.0;Profondeur 160m;Inconnu;En service;Précis;;2505740.66;1124978.44
;APA 28715;0.0;380.0;Profondeur 160m;Inconnu;En service;Précis;;2505755.43;1124972.04
;APA 28715;0.0;380.0;Profondeur 160m;Inconnu;En service;Précis;;2505762.04;1124967.80
;APA 31280;0.0;430.0;Profondeur 100m;Inconnu;En service;Précis;;2505896.57;1123492.02
;APA 31280;0.0;430.0;Profondeur 100m;Inconnu;En service;Précis;;2505896.00;1123483.50
;APA 31280;0.0;430.0;Profondeur 100m;Inconnu;En service;Précis;;2505900.60;1123476.79
;APA 30852;;450.0;Profondeur 50m;Inconnu;En service;Imprécis;;2498043.69;1120087.42
;DD 99838;0.0;0.0;Diamètre 32mm Profondeur 120m;Inconnu;En service;Imprécis;;2489903.54;1116232.95
;DD 99996;;375.7;Diamètre 4x40mm Profondeur 244m;Glycol / Alcoll 30 %;En service;Précis;;2498886.32;1116778.33
;DD 99996;;375.7;Diamètre 4x40mm Profondeur 244m;Glycol / Alcoll 30 %;En service;Précis;;2498882.44;1116784.13
;DD 99996;;375.7;Diamètre 4x40mm Profondeur 244m;Glycol / Alcoll 30 %;En service;Précis;;2498876.04;1116786.87
;DD 99996;;375.7;Diamètre 4x40mm Profondeur 244m;Glycol / Alcoll 30 %;En service;Précis;;2498876.84;1116779.98
;DD 99289;0.0;436.0;Profondeur 110m;Inconnu;En service;Imprécis;Selon plan scanné;2488581.07;1117129.64
;DD 99289;0.0;436.0;Profondeur 110m;Inconnu;En service;Imprécis;Selon plan scanné;2488587.10;1117128.50
;DD 99289;0.0;436.0;Profondeur 110m;Inconnu;En service;Imprécis;Selon plan scanné;2488595.32;1117125.37
;DD 99289;0.0;436.0;Profondeur 110m;Inconnu;En service;Imprécis;Selon plan scanné;2488603.17;1117125.51
;DD 101701;;424.0;Profondeur 170 m;Inconnu;En service;Imprécis;;2504417.07;1121532.82
;APA 28748;331.1;348.5;Diamètre 125mm;Autre;En service;Imprécis;;2487115.19;1113084.64
;DD 99871;0.0;429.1;Diamètre 4x32mm Profondeur 133m;Inconnu;En service;Précis;;2503666.92;1118191.12
;DD 99871;0.0;430.0;Diamètre 4x32mm Profondeur 133m;Inconnu;En service;Précis;;2503672.30;1118185.29
;APA 27818;0.0;455.0;Diamètre 4x 32mm Profondeur 150m;Glycol / Alcoll 30 %;En service;Imprécis;;2499067.37;1121484.20
;APA 27818;0.0;456.40000000000003;Diamètre 4x 32mm Profondeur 150m;Glycol / Alcoll 30 %;En service;Imprécis;;2499083.59;1121478.75
;DD 101436;0.0;421.2;Diamètre 4x32mm Profondeur 150m;Inconnu;En service;Imprécis;Selon fax;2498056.84;1116748.53
;DD 101436;0.0;421.3;Diamètre 4x32mm Profondeur 150m;Inconnu;En service;Imprécis;Selon fax;2498067.10;1116753.92
;DD 101436;0.0;421.5;Diamètre 4x32mm Profondeur 150m;Inconnu;En service;Imprécis;Selon fax;2498073.00;1116757.08
;APA 24675;0.0;433.90000000000003;Diamètre 4x 32mm Profondeur 160m;Autre;En service;Précis;;2505862.61;1122574.25
;DD 106342;0.0;0.0;;Inconnu;En service;Imprécis;;2494316.95;1114047.88
;DD 104518;0.0;0.0;;Inconnu;En service;Imprécis;;2505740.76;1117322.81
;DD 104518;0.0;0.0;;Inconnu;En service;Imprécis;;2505743.14;1117315.39
;DD 106064;0.0;0.0;150;Inconnu;En service;Imprécis;;2497169.06;1118505.60
;DD 106064;0.0;0.0;150;Inconnu;En service;Imprécis;;2497145.12;1118470.09
;DD 106000;0.0;0.0;;Inconnu;En service;Imprécis;;2506116.35;1124636.96
;DD 106000;0.0;0.0;;Inconnu;En service;Imprécis;;2506124.53;1124635.10
;DD 106000;0.0;0.0;;Inconnu;En service;Imprécis;;2506113.13;1124630.19
;DD 106000;0.0;0.0;;Inconnu;En service;Imprécis;;2506120.64;1124627.42
;DD 106000;0.0;0.0;;Inconnu;En service;Imprécis;;2506109.29;1124623.02
;DD 106000;0.0;0.0;;Inconnu;En service;Imprécis;;2506116.97;1124619.52
;DD 106000;0.0;0.0;;Inconnu;En service;Imprécis;;2506113.35;1124611.67
;DD 106000;0.0;0.0;;Inconnu;En service;Imprécis;;2506105.17;1124615.29
;DD 106659;271.0;441.0;170;Inconnu;En service;Imprécis;;2491698.22;1112509.17
;APA 39992;0.0;0.0;;Inconnu;En service;Imprécis;;2498938.66;1125351.92
;APA 35907;0.0;0.0;;Inconnu;En service;Imprécis;;2503077.66;1117836.58
;APA 35907;0.0;0.0;;Inconnu;En service;Imprécis;;2503085.32;1117830.74
;APA 35907;0.0;0.0;;Inconnu;En service;Imprécis;;2503095.52;1117823.60
;APA 35907;0.0;0.0;;Inconnu;En service;Imprécis;;2503082.59;1117822.08
;APA 35907;0.0;0.0;;Inconnu;En service;Imprécis;;2503075.35;1117827.96
;APA 35907;0.0;0.0;;Inconnu;En service;Imprécis;;2503074.22;1117818.82
;APA 35907;0.0;0.0;;Inconnu;En service;Imprécis;;2503089.40;1117816.70
;APA 35907;0.0;0.0;;Inconnu;En service;Imprécis;;2503083.11;1117810.39
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503124.13;1117710.14
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503114.68;1117714.63
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503108.36;1117717.68
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503102.09;1117720.68
;APA 30370;0.0;406.8;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499186.04;1119206.61
;APA 30370;0.0;406.8;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499194.01;1119206.71
;APA 30370;0.0;407.0;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499198.02;1119202.33
;APA 30370;0.0;407.6;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499127.98;1119137.16
;APA 30370;0.0;407.6;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499134.62;1119133.95
;APA 30376;253.0;433.0;Diamètre 4x40mm Profondeur 140m;Autre;En service;Imprécis;;2505237.13;1122214.61
;APA 30376;253.0;433.0;Diamètre 4x40mm Profondeur 140m;Autre;En service;Imprécis;;2505242.56;1122220.48
;DD 99677;0.0;0.0;Profondeur 210m;Glycol / Alcoll 30 %;En service;Précis;;2503215.22;1119794.49
;DD 99677;0.0;0.0;Profondeur 214m;Glycol / Alcoll 30 %;En service;Précis;;2503208.41;1119789.46
;DD 99677;0.0;0.0;Profondeur 214m;Glycol / Alcoll 30 %;En service;Précis;;2503207.66;1119784.72
;DD 99677;0.0;0.0;Profondeur 200m;Glycol / Alcoll 30 %;En service;Précis;;2503202.34;1119785.16
;DD 99677;0.0;0.0;Profondeur 217m;Glycol / Alcoll 30 %;En service;Précis;;2503202.65;1119789.96
;DD 99677;0.0;0.0;Profondeur 214m;Glycol / Alcoll 30 %;En service;Précis;;2503203.53;1119795.79
;DD 99677;0.0;0.0;Profondeur 214m;Glycol / Alcoll 30 %;En service;Précis;;2503209.17;1119794.84
;DD 99677;0.0;0.0;Profondeur 214m;Glycol / Alcoll 30 %;En service;Précis;;2503204.10;1119801.54
;DD 99677;0.0;0.0;Profondeur 214m;Glycol / Alcoll 30 %;En service;Précis;;2503209.66;1119800.26
;DD 99677;0.0;0.0;Profondeur 203m;Glycol / Alcoll 30 %;En service;Précis;;2503213.82;1119789.56
;APA 25778;0.0;434.6;Diamètre 4x40mm Profondeur 182m;Glycol / Alcoll 30 %;En service;Imprécis;;2505679.96;1122112.45
;APA 30371;252.1;402.19;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499279.75;1119143.85
;APA 30371;252.1;402.23;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499274.21;1119147.59
;APA 30371;252.1;402.25;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499270.19;1119151.53
;APA 30371;252.1;402.19;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499264.96;1119155.46
;APA 30371;252.1;402.24;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499259.91;1119152.41
;APA 30371;252.1;402.23;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499269.31;1119145.12
;APA 30371;252.1;402.19;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499273.77;1119141.49
;APA 30371;252.1;402.19;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499267.98;1119138.35
;APA 30371;252.1;402.2;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499263.11;1119141.93
;APA 30371;252.1;402.3;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499258.59;1119146.04
;APA 30371;252.1;402.21000000000004;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499254.17;1119149.55
;APA 30371;252.1;402.25;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499253.63;1119166.06
;APA 30371;252.1;402.17;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499244.61;1119173.60
;APA 30371;252.1;402.2;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499239.85;1119177.67
;APA 30371;252.1;402.2;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499236.85;1119172.84
;APA 30371;252.1;402.21000000000004;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499241.77;1119168.44
;APA 30371;252.1;402.23;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499246.38;1119164.09
;APA 30371;252.1;402.19;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499250.99;1119160.08
;APA 30371;252.1;402.1;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499249.91;1119153.97
;APA 30371;252.1;402.18;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499245.30;1119157.86
;APA 30371;252.1;402.12;Diamètre 32mm Profondeur 150m;Inconnu;En service;Précis;;2499240.81;1119161.64
